transaction_id,product_id,store_id,quantity_sold,sale_date,product_name,category,price,store_name,location,city,state
6631,978,164,17,14/06/2022,Product 978,Home,470.1,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
9838,484,164,1,20/01/2023,Product 484,Toys,232.29,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
3276,403,164,17,15/08/2023,Product 403,Clothing,198.39,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
2686,98,164,16,31/01/2022,Product 98,Electronics,362.62,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
6416,886,164,7,30/07/2024,Product 886,Home,496.19,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
2655,269,164,17,05/10/2022,Product 269,Home,101.76,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
4703,399,164,14,29/08/2022,Product 399,Clothing,146.52,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
6319,399,164,18,25/11/2023,Product 399,Clothing,146.52,Store 164,"777 Pollard Oval
Yatesside, AL 82702",Ronaldside,Montana
6957,913,55,4,05/06/2022,Product 913,Toys,397.4,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
9082,893,55,6,12/11/2022,Product 893,Home,137.48,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3136,4,55,9,03/05/2022,Product 4,Toys,140.57,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
1583,398,55,16,21/10/2023,Product 398,Electronics,439.32,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3864,277,55,14,04/05/2023,Product 277,Books,326.51,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2743,365,55,19,13/06/2024,Product 365,Home,321.86,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2330,685,55,7,08/07/2024,Product 685,Books,225.54,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
199,773,55,1,04/12/2023,Product 773,Toys,29.94,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
9841,712,55,10,06/09/2023,Product 712,Books,328.76,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2255,725,55,13,31/05/2023,Product 725,Home,398.58,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
6490,902,55,5,03/05/2024,Product 902,Clothing,457.78,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3260,334,55,13,23/06/2024,Product 334,Books,187.62,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3063,35,55,8,20/06/2024,Product 35,Electronics,450.04,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5611,211,55,16,22/05/2023,Product 211,Electronics,108.22,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
1216,41,55,3,19/07/2024,Product 41,Toys,426.15,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
7510,243,55,1,02/07/2024,Product 243,Home,496.59,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
404,404,55,1,23/09/2024,Product 404,Home,187.18,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3615,930,55,8,19/01/2023,Product 930,Toys,277.4,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2900,541,55,4,02/11/2023,Product 541,Books,327.89,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2023,986,55,9,03/07/2024,Product 986,Toys,103.53,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
7225,986,55,20,26/07/2024,Product 986,Toys,103.53,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5892,823,55,15,21/09/2022,Product 823,Toys,386.55,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
6807,687,55,2,28/01/2022,Product 687,Home,103.42,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
9173,522,55,19,27/11/2023,Product 522,Clothing,446.3,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5253,319,55,20,27/09/2024,Product 319,Electronics,326.25,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
874,771,55,15,22/03/2023,Product 771,Electronics,447.69,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
580,383,55,5,08/02/2024,Product 383,Home,163.39,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8909,383,55,5,20/05/2023,Product 383,Home,163.39,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2178,646,55,18,02/03/2024,Product 646,Clothing,150.19,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
6455,250,55,11,06/05/2023,Product 250,Books,239.59,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
4013,100,55,1,21/08/2022,Product 100,Clothing,292.05,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5249,158,55,8,08/09/2022,Product 158,Electronics,122.86,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
1252,910,55,2,03/01/2023,Product 910,Home,478.23,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8514,849,55,13,17/10/2022,Product 849,Books,116.87,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
6051,526,55,4,08/08/2024,Product 526,Electronics,157.98,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8887,799,55,11,12/09/2022,Product 799,Home,83.58,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3846,777,55,11,16/02/2024,Product 777,Electronics,91.1,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
6662,803,55,4,10/04/2023,Product 803,Books,215.57,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
1484,430,55,1,03/07/2022,Product 430,Electronics,393.46,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
4329,430,55,3,05/01/2024,Product 430,Electronics,393.46,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5179,627,55,4,15/09/2024,Product 627,Clothing,362.63,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
1682,926,55,7,25/05/2024,Product 926,Books,141.53,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
3795,904,55,3,07/09/2024,Product 904,Clothing,272.51,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8150,651,55,4,24/07/2022,Product 651,Home,334.83,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5068,636,55,13,18/02/2024,Product 636,Electronics,296.88,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
9438,161,55,20,02/06/2024,Product 161,Clothing,33.87,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2408,130,55,1,23/10/2023,Product 130,Clothing,429.76,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8176,177,55,9,22/11/2023,Product 177,Home,357.64,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
5480,74,55,9,27/11/2023,Product 74,Home,42.72,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2674,567,55,5,19/08/2023,Product 567,Home,122.15,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8949,567,55,16,03/07/2022,Product 567,Home,122.15,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
2621,886,55,6,02/08/2024,Product 886,Home,496.19,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
6379,269,55,18,18/04/2022,Product 269,Home,101.76,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
7487,450,55,1,16/02/2022,Product 450,Home,56.45,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
7505,453,55,14,04/06/2024,Product 453,Clothing,248.56,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
9060,476,55,19,01/11/2023,Product 476,Clothing,417.4,Store 55,"117 John Plains Apt. 816
Brandontown, SD 74124",Smithhaven,Michigan
8944,913,32,19,05/12/2023,Product 913,Toys,397.4,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8353,4,32,2,22/02/2022,Product 4,Toys,140.57,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
6393,207,32,3,11/07/2024,Product 207,Electronics,304.54,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
1153,759,32,10,09/10/2023,Product 759,Home,488.41,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
3621,954,32,13,29/04/2022,Product 954,Clothing,193.07,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
1738,60,32,7,12/05/2022,Product 60,Electronics,229.67,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
3664,747,32,7,02/01/2024,Product 747,Books,118.91,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
383,713,32,19,25/06/2023,Product 713,Books,140.56,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
7245,262,32,16,22/11/2022,Product 262,Electronics,44.63,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8587,768,32,17,05/12/2022,Product 768,Electronics,76.9,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2006,560,32,6,25/01/2024,Product 560,Clothing,130.87,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4924,560,32,12,23/03/2023,Product 560,Clothing,130.87,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4984,116,32,6,12/03/2023,Product 116,Clothing,158.5,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
5193,762,32,2,07/06/2022,Product 762,Books,287.12,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8913,211,32,1,29/03/2023,Product 211,Electronics,108.22,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
7772,925,32,15,17/11/2023,Product 925,Toys,306.01,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
5282,737,32,2,21/04/2022,Product 737,Toys,239.18,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
353,14,32,3,02/07/2023,Product 14,Clothing,114.23,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8912,706,32,12,19/09/2024,Product 706,Clothing,413.11,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2593,218,32,7,28/06/2023,Product 218,Toys,227.12,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
1710,345,32,5,08/12/2022,Product 345,Electronics,362.91,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
3721,309,32,17,10/04/2023,Product 309,Books,312.43,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
9518,263,32,9,26/04/2024,Product 263,Home,407.14,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
5015,903,32,6,05/02/2023,Product 903,Clothing,144,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
7216,385,32,14,12/01/2024,Product 385,Clothing,75.55,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
682,495,32,5,18/11/2022,Product 495,Electronics,303.57,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4057,176,32,7,05/04/2023,Product 176,Books,268.98,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
717,825,32,15,19/08/2023,Product 825,Home,256.21,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4382,825,32,7,19/08/2022,Product 825,Home,256.21,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
9910,882,32,13,23/06/2023,Product 882,Toys,454.37,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
3038,776,32,8,24/01/2022,Product 776,Electronics,430.63,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
9261,91,32,3,24/04/2024,Product 91,Electronics,265.44,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
6978,875,32,4,29/05/2024,Product 875,Books,380.57,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2683,474,32,13,28/03/2022,Product 474,Home,144.99,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
940,50,32,12,05/10/2023,Product 50,Electronics,348.38,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8976,201,32,2,09/12/2022,Product 201,Electronics,147.36,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4486,40,32,20,10/02/2023,Product 40,Home,342.13,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
3156,736,32,15,11/08/2022,Product 736,Electronics,312.56,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
9859,276,32,2,17/08/2023,Product 276,Home,245.77,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
7662,963,32,20,15/09/2022,Product 963,Toys,193.59,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
9940,430,32,20,24/09/2024,Product 430,Electronics,393.46,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2512,595,32,18,31/07/2024,Product 595,Electronics,267.31,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
1433,797,32,4,13/03/2024,Product 797,Books,341.34,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2846,36,32,19,31/10/2023,Product 36,Clothing,222.17,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
5310,716,32,10,27/05/2023,Product 716,Clothing,120.06,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4805,969,32,15,30/01/2024,Product 969,Clothing,317.33,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8468,977,32,1,17/07/2023,Product 977,Toys,30.11,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2055,289,32,7,17/10/2023,Product 289,Toys,423.82,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
6132,521,32,5,08/02/2022,Product 521,Clothing,43.02,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2298,486,32,14,03/04/2022,Product 486,Electronics,172.29,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8335,427,32,17,26/01/2024,Product 427,Toys,295.53,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4524,34,32,6,01/07/2024,Product 34,Clothing,416.31,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
3549,887,32,11,28/03/2023,Product 887,Clothing,390.79,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
7132,448,32,5,26/11/2022,Product 448,Toys,306.85,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
8549,577,32,13,30/11/2022,Product 577,Books,369,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
4821,476,32,15,28/03/2024,Product 476,Clothing,417.4,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
7270,476,32,9,08/03/2022,Product 476,Clothing,417.4,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
5624,944,32,15,13/12/2022,Product 944,Electronics,143.35,Store 32,"67339 Scott Drives Suite 605
West Ethanberg, IN 07853",Bradyland,Maryland
2863,358,158,2,08/04/2023,Product 358,Clothing,188.73,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
21,893,158,18,24/07/2023,Product 893,Home,137.48,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
24,908,158,17,14/04/2023,Product 908,Books,486.34,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5128,303,158,17,29/08/2022,Product 303,Electronics,65.54,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4252,772,158,8,02/05/2023,Product 772,Toys,370.59,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5033,833,158,8,13/06/2024,Product 833,Books,288.92,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
8340,607,158,17,09/05/2023,Product 607,Electronics,471.93,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
6784,988,158,6,11/04/2024,Product 988,Toys,102.87,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
1205,242,158,2,02/09/2024,Product 242,Clothing,469.78,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4133,611,158,9,16/06/2024,Product 611,Electronics,474.74,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3211,790,158,15,18/06/2024,Product 790,Books,203.2,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3023,182,158,8,30/08/2023,Product 182,Books,71.43,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4224,894,158,6,20/10/2023,Product 894,Clothing,189.23,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
1482,327,158,19,07/01/2024,Product 327,Electronics,94.76,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5926,762,158,12,12/08/2023,Product 762,Books,287.12,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4921,188,158,19,11/03/2022,Product 188,Books,119.72,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3633,76,158,12,10/01/2023,Product 76,Home,383.2,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
668,878,158,8,25/08/2024,Product 878,Home,186.2,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
9530,940,158,11,25/02/2022,Product 940,Clothing,155.04,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
2102,472,158,7,24/02/2023,Product 472,Clothing,398.03,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
6418,416,158,14,30/08/2023,Product 416,Electronics,429.07,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
9318,135,158,2,13/07/2022,Product 135,Home,249.05,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5706,426,158,19,25/02/2024,Product 426,Toys,26.13,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
557,555,158,20,16/05/2024,Product 555,Toys,310.07,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
9954,707,158,15,21/07/2024,Product 707,Electronics,162.3,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
664,233,158,17,21/05/2024,Product 233,Toys,285.61,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
6215,549,158,13,29/10/2023,Product 549,Toys,279.21,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4739,158,158,15,28/01/2024,Product 158,Electronics,122.86,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
1845,37,158,2,07/04/2023,Product 37,Toys,123.95,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3635,326,158,2,13/01/2024,Product 326,Home,444.43,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5481,445,158,12,05/06/2024,Product 445,Toys,9.39,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5088,880,158,1,20/06/2023,Product 880,Toys,277.2,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3061,910,158,15,15/01/2023,Product 910,Home,478.23,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5925,849,158,12,01/09/2022,Product 849,Books,116.87,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
7097,799,158,12,19/01/2023,Product 799,Home,83.58,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
928,870,158,15,26/04/2022,Product 870,Electronics,203.37,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4417,767,158,17,09/08/2023,Product 767,Books,164.11,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4899,625,158,16,26/08/2023,Product 625,Clothing,61.79,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3953,467,158,19,14/11/2022,Product 467,Books,86.88,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
5474,987,158,19,31/08/2024,Product 987,Books,127.32,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
4189,995,158,8,22/06/2022,Product 995,Books,342.06,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3384,79,158,18,25/04/2022,Product 79,Toys,407.15,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
8040,484,158,10,06/09/2022,Product 484,Toys,232.29,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
2549,152,158,8,25/03/2022,Product 152,Clothing,127.28,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
9460,934,158,9,18/04/2022,Product 934,Clothing,194.91,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
8462,788,158,8,04/08/2023,Product 788,Electronics,16.31,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
6852,941,158,18,08/09/2023,Product 941,Toys,434.21,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
9971,941,158,12,30/09/2022,Product 941,Toys,434.21,Store 158,"Unit 2186 Box 6002
DPO AE 23027",Lake Staceystad,Maryland
3106,358,12,20,15/12/2022,Product 358,Clothing,188.73,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
1234,421,12,2,03/08/2023,Product 421,Home,294.67,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
5845,740,12,12,20/11/2022,Product 740,Toys,96.43,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
6472,26,12,2,18/04/2022,Product 26,Books,61.06,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
5503,223,12,13,11/06/2023,Product 223,Clothing,370.81,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
3210,489,12,5,03/08/2022,Product 489,Toys,28.33,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
8424,262,12,12,24/01/2024,Product 262,Electronics,44.63,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
1970,220,12,14,11/03/2022,Product 220,Clothing,23.92,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
7349,129,12,15,03/06/2023,Product 129,Home,41.42,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
9445,513,12,13,11/04/2022,Product 513,Home,358.95,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
4125,762,12,3,26/08/2022,Product 762,Books,287.12,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
9415,137,12,6,06/07/2022,Product 137,Electronics,246.76,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
6437,796,12,9,15/12/2022,Product 796,Toys,109.04,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
4470,76,12,8,23/01/2023,Product 76,Home,383.2,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
1079,429,12,13,19/03/2022,Product 429,Home,378.82,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
2386,892,12,2,23/04/2024,Product 892,Electronics,29.55,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
413,989,12,13,05/09/2022,Product 989,Books,364.76,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
5625,606,12,15,10/06/2024,Product 606,Toys,14.49,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
3064,204,12,2,16/02/2023,Product 204,Electronics,103.5,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
1767,463,12,2,20/03/2022,Product 463,Clothing,63.14,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
525,749,12,7,01/09/2024,Product 749,Toys,456.7,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
1596,357,12,3,26/01/2023,Product 357,Clothing,189.45,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
1733,575,12,6,25/07/2023,Product 575,Books,237.01,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
2239,383,12,7,24/09/2024,Product 383,Home,163.39,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
6949,518,12,9,27/05/2022,Product 518,Clothing,429.17,Store 12,"USNV Chase
FPO AE 85820",Walkermouth,Ohio
